chaves,operações
738,10
4,10
503,10
63,10
770,10
449,10
79,10
703,10
780,10
591,15
422,10
511,10
326,10
797,10
62,10
385,10
331,10
998,10
102,10
963,10
290,15
711,10
50,10
647,10
118,10
66,10
419,10
257,10
21,10
757,10
159,10
758,15
113,10
13,10
172,10
882,10
461,10
251,10
584,10
592,10
193,10
358,10
102,15
519,10
154,10
163,10
255,10
836,10
160,10
709,10
798,10
449,10
419,10
199,15
95,10
536,10
264,10
865,10
144,10
284,10
622,10
654,10
394,10
86,10
666,15
917,10
967,10
478,10
519,10
903,10
69,10
712,10
260,10
522,10
230,10
765,15
36,10
836,10
952,10
195,10
544,10
749,10
995,10
962,10
947,10
441,10
849,20
210,10
306,10
345,10
846,10
279,10
998,10
591,10
716,10
16,10
507,10
682,15
845,10
26,10
936,10
914,10
89,10
195,10
787,10
670,10
311,10
823,10
505,15
262,10
369,10
401,10
362,10
364,10
714,10
308,10
156,10
563,10
870,10
813,15
907,10
715,10
443,10
256,10
657,10
158,10
271,10
515,10
192,10
468,10
892,15
479,10
733,10
980,10
26,10
519,10
649,10
336,10
341,10
506,10
950,10
710,15
906,10
311,10
425,10
619,10
971,10
932,10
181,10
840,10
745,10
439,10
906,15
539,10
47,10
562,10
49,10
669,10
76,10
240,10
136,10
968,10
718,10
868,15
299,10
743,10
387,10
948,10
431,10
79,10
453,10
380,10
788,10
710,10
42,15
212,10
328,10
12,10
496,10
861,10
851,10
240,10
651,10
108,10
130,10
697,15
669,10
178,10
366,10
97,10
769,10
853,10
416,10
839,10
721,10
714,10
933,15
107,10
13,10
363,10
185,10
817,10
94,10
325,10
526,10
136,10
888,10
206,20
499,10
383,10
418,10
702,10
974,10
68,10
809,10
104,10
117,10
830,10
281,15
834,10
278,10
50,10
686,10
693,10
888,10
406,10
758,10
172,10
864,10
771,15
535,10
401,10
587,10
980,10
725,10
465,10
467,10
964,10
670,10
966,10
699,15
87,10
19,10
672,10
506,10
827,10
127,10
622,10
8,10
408,10
455,10
285,15
809,10
493,10
977,10
48,10
898,10
87,10
219,10
114,10
857,10
105,10
514,15
443,10
85,10
590,10
259,10
551,10
905,10
928,10
868,10
603,10
366,10
886,15
275,10
224,10
65,10
401,10
845,10
424,10
160,10
652,10
709,10
320,10
496,15
37,10
719,10
393,10
123,10
290,10
506,10
331,10
394,10
371,10
126,10
830,15
960,10
384,10
733,10
865,10
312,10
952,10
467,10
29,10
190,10
93,10
252,15
254,10
846,10
449,10
29,10
357,10
452,10
737,10
29,10
947,10
126,10
747,15
691,10
600,10
36,10
197,10
931,10
782,10
919,10
56,10
611,10
879,10
439,20
695,10
95,10
102,10
647,10
913,10
483,10
836,10
6,10
734,10
441,10
203,15
534,10
469,10
559,10
337,10
558,10
587,10
283,10
683,10
686,10
326,10
634,15
73,10
522,10
564,10
854,10
792,10
619,10
817,10
670,10
410,10
511,10
116,15
863,10
509,10
29,10
345,10
344,10
386,10
431,10
136,10
940,10
964,10
605,15
850,10
653,10
162,10
437,10
935,10
196,10
474,10
260,10
829,10
546,10
133,15
745,10
400,10
277,10
715,10
568,10
946,10
124,10
430,10
414,10
987,10
939,15
794,10
683,10
634,10
179,10
113,10
122,10
118,10
429,10
726,10
967,10
81,15
239,10
755,10
367,10
786,10
228,10
979,10
966,10
126,10
463,10
710,10
877,15
739,10
425,10
444,10
37,10
548,10
873,10
802,10
886,10
163,10
595,10
921,15
149,10
773,10
385,10
270,10
242,10
813,10
347,10
560,10
245,10
585,10
667,15
964,10
722,10
246,10
294,10
687,10
371,10
756,10
397,10
247,10
847,10
821,20
42,10
235,10
720,10
915,10
36,10
958,10
429,10
630,10
878,10
577,10
754,15
262,10
198,10
347,10
427,10
544,10
906,10
23,10
480,10
924,10
986,10
201,15
170,10
279,10
888,10
892,10
387,10
284,10
491,10
585,10
456,10
532,10
819,15
175,10
798,10
854,10
484,10
579,10
835,10
713,10
507,10
588,10
975,10
705,15
286,10
753,10
248,10
191,10
775,10
728,10
467,10
761,10
928,10
988,10
391,15
167,10
231,10
777,10
802,10
721,10
361,10
257,10
605,10
531,10
784,10
754,15
384,10
267,10
332,10
570,10
980,10
839,10
509,10
306,10
543,10
794,10
58,15
142,10
337,10
832,10
869,10
803,10
944,10
149,10
790,10
335,10
667,10
20,15
463,10
469,10
93,10
176,10
725,10
697,10
706,10
860,10
802,10
442,10
127,15
134,10
11,10
458,10
324,10
520,10
763,10
218,10
665,10
172,10
359,10
1,15
355,10
580,10
803,10
651,10
80,10
944,10
337,10
746,10
316,10
799,10
566,20
408,10
326,10
643,10
456,10
384,10
502,10
257,10
825,10
980,10
742,10
187,15
437,10
417,10
58,10
551,10
634,10
723,10
74,10
993,10
723,10
429,10
924,15
878,10
79,10
3,10
821,10
415,10
100,10
136,10
565,10
18,10
895,10
243,15
660,10
350,10
626,10
161,10
959,10
450,10
141,10
52,10
988,10
929,10
469,15
398,10
480,10
102,10
120,10
905,10
446,10
194,10
333,10
369,10
71,10
763,15
723,10
892,10
529,10
175,10
379,10
446,10
192,10
274,10
688,10
851,10
975,15
313,10
363,10
933,10
114,10
503,10
337,10
101,10
784,10
805,10
498,10
263,15
906,10
969,10
519,10
704,10
515,10
852,10
72,10
585,10
966,10
147,10
828,15
495,10
321,10
559,10
940,10
864,10
832,10
627,10
714,10
806,10
291,10
76,15
91,10
404,10
931,10
427,10
504,10
714,10
231,10
354,10
328,10
488,10
674,15
846,10
191,10
188,10
49,10
615,10
125,10
15,10
761,10
304,10
861,10
433,20
862,10
152,10
296,10
693,10
130,10
361,10
851,10
420,10
788,10
293,10
823,15
718,10
719,10
678,10
783,10
301,10
383,10
110,10
140,10
57,10
308,10
683,15
596,10
356,10
297,10
72,10
722,10
409,10
376,10
934,10
841,10
589,10
85,15
488,4
634,6
214,6
200,6
484,6
633,6
987,6
128,6
807,6
57,6
198,6
485,6
191,6
498,6
867,6
301,6
989,6
275,6
960,6
671,6
223,9
667,8
319,8
294,8
389,8
727,8
21,8
674,8
919,8
610,8
759,8
758,13
595,8
324,8
957,8
78,8
309,8
296,8
557,8
115,8
704,8
754,8
599,13
894,8
603,8
466,8
546,8
591,8
92,8
505,8
614,8
314,8
172,8
932,13
960,8
912,8
11,8
980,8
585,8
281,8
941,8
695,8
39,8
535,8
371,13
347,8
964,8
679,8
642,8
872,8
793,8
345,8
625,8
744,8
591,8
227,13
561,8
136,8
170,8
652,8
641,8
783,8
318,8
164,8
66,8
277,8
75,13
428,8
608,8
11,8
709,8
901,8
58,8
747,8
787,8
428,8
445,8
103,13
106,8
87,8
974,8
250,8
783,8
599,8
993,8
725,8
177,8
553,8
861,13
346,8
557,8
853,8
480,8
874,8
16,8
898,8
150,8
442,8
325,8
757,13
804,8
385,8
9,8
861,8
483,8
796,8
640,8
928,8
898,8
745,8
366,13
871,8
347,8
500,8
821,8
691,8
225,8
350,8
244,8
85,8
695,8
152,13
289,8
527,8
25,8
304,8
776,8
174,8
97,8
452,8
282,8
900,8
837,13
643,8
113,8
671,8
438,8
752,8
598,8
687,8
849,8
315,8
909,8
195,13
815,8
730,8
885,8
39,8
79,8
480,8
475,8
125,8
631,8
115,8
3,13
7,8
418,8
778,8
180,8
866,8
230,8
814,8
765,8
418,8
808,8
877,13
88,8
245,8
981,8
38,8
931,8
829,8
352,8
839,8
23,8
166,8
920,13
259,8
556,8
350,8
91,8
382,8
475,8
73,8
848,8
829,8
80,8
265,13
607,8
611,8
482,8
188,8
776,8
599,8
957,8
583,8
827,8
44,8
827,13
807,8
433,8
109,8
635,8
785,8
300,8
9,8
302,8
571,8
620,8
210,13
921,8
710,8
943,8
747,8
782,8
791,8
575,8
213,8
407,8
533,8
824,16
889,10
720,10
599,10
487,10
676,10
182,10
313,10
72,10
360,10
120,10
504,15
821,10
106,10
640,10
120,10
115,10
942,10
690,10
734,10
151,10
610,10
795,15
93,10
708,10
928,10
883,10
283,10
141,10
290,10
815,10
964,10
530,10
887,15
562,10
16,10
914,10
95,10
680,10
337,10
455,10
799,10
841,10
275,10
257,15
480,10
746,10
371,10
421,10
435,10
456,10
923,10
397,10
250,10
368,10
456,15
529,10
602,10
738,10
669,10
243,10
905,10
984,10
772,10
143,10
898,10
139,15
56,10
992,10
819,10
393,10
798,10
969,10
585,10
424,10
225,10
64,10
169,15
947,10
837,10
956,10
402,10
111,10
704,10
3,10
478,10
159,10
532,10
80,15
249,10
552,10
322,10
153,10
536,10
446,10
295,10
433,10
584,10
702,10
776,15
754,10
446,10
574,10
723,10
30,10
997,10
299,10
446,10
518,10
246,10
282,15
473,10
999,10
744,10
528,10
354,10
574,10
686,10
885,10
653,10
286,10
788,20
326,10
438,10
323,10
123,10
84,10
755,10
59,10
138,10
531,10
812,10
583,15
456,10
886,10
613,10
804,10
185,10
58,10
321,10
782,10
691,10
145,10
780,15
786,10
672,10
133,10
359,10
710,10
369,10
363,10
995,10
157,10
689,10
785,15
831,10
163,10
868,10
938,10
221,10
357,10
468,10
33,10
940,10
275,10
918,15
552,10
78,10
454,10
961,10
399,10
235,10
3,10
895,10
367,10
788,10
567,15
851,10
147,10
628,10
572,10
509,10
974,10
80,10
549,10
758,10
910,10
712,15
978,10
847,10
284,10
334,10
666,10
316,10
273,10
940,10
586,10
176,10
18,15
39,10
488,10
768,10
626,10
490,10
662,10
344,10
630,10
580,10
546,10
776,15
207,10
469,10
636,10
181,10
548,10
537,10
290,10
810,10
600,10
267,10
656,15
883,10
953,10
674,10
551,10
225,10
613,10
136,10
753,10
982,10
526,10
240,15
101,10
503,10
82,10
115,10
198,10
711,10
694,10
96,10
486,10
253,10
564,20
473,10
785,10
464,10
9,10
74,10
273,10
960,10
693,10
928,10
843,10
997,15
953,10
745,10
221,10
566,10
232,10
325,10
899,10
109,10
565,10
352,10
612,15
646,10
466,10
161,10
708,10
511,10
256,10
545,10
763,10
172,10
17,10
547,15
635,10
378,10
973,10
907,10
337,10
17,10
186,10
531,10
13,10
139,10
627,15
585,10
56,10
858,10
910,10
306,10
967,10
826,10
657,10
930,10
823,10
474,15
90,10
530,10
985,10
698,10
74,10
747,10
869,10
442,10
646,10
855,10
171,15
970,10
761,10
860,10
338,10
298,10
390,10
350,10
788,10
369,10
286,10
843,15
226,10
195,10
501,10
544,10
372,10
509,10
473,10
546,10
983,10
915,10
75,15
967,10
964,10
500,10
65,10
832,10
294,10
62,10
686,10
464,10
383,10
798,15
323,10
720,10
95,10
65,10
421,10
235,10
433,10
707,10
77,10
658,10
253,15
929,10
202,10
625,10
438,10
26,10
522,10
420,10
292,10
597,10
738,10
255,20
448,10
154,10
86,10
741,10
568,10
123,10
205,10
950,10
272,10
879,10
22,15
719,10
943,10
442,10
953,10
375,10
148,10
381,10
385,10
401,10
310,10
938,15
377,10
747,10
963,10
898,10
518,10
255,10
846,10
607,10
509,10
646,10
112,15
947,10
738,10
679,10
421,10
294,10
981,10
45,10
173,10
354,10
763,10
115,15
795,10
67,10
490,10
295,10
447,10
226,10
47,10
756,10
163,10
423,10
854,15
125,10
672,10
723,10
731,10
870,10
681,10
592,10
867,10
793,10
538,10
604,15
823,10
310,10
898,10
155,10
354,10
70,10
508,10
116,10
536,10
303,10
182,15
25,10
597,10
981,10
602,10
643,10
88,10
764,10
417,10
942,10
241,10
440,15
16,10
971,10
661,10
697,10
914,10
527,10
489,10
803,10
131,10
663,10
113,15
28,10
818,10
818,10
449,10
325,10
286,10
984,10
627,10
819,10
361,10
575,15
799,10
962,10
569,10
887,10
726,10
985,10
180,10
318,10
425,10
547,10
640,20
85,10
243,10
554,10
964,10
83,10
356,10
94,10
746,10
820,10
473,10
563,15
638,10
921,10
887,10
923,10
256,10
866,10
741,10
616,10
792,10
540,10
930,15
361,10
778,10
7,10
345,10
957,10
324,10
121,10
503,10
963,10
558,10
98,15
516,10
521,10
180,10
224,10
966,10
277,10
43,10
790,10
839,10
680,10
62,15
78,10
602,10
317,10
295,10
343,10
285,10
86,10
234,10
214,10
446,10
11,15
220,10
143,10
319,10
895,10
615,10
173,10
857,10
524,10
270,10
725,10
396,15
802,10
300,10
361,10
78,10
342,10
150,10
269,10
22,10
211,10
698,10
975,15
880,10
992,10
669,10
164,10
429,10
902,10
377,10
227,10
912,10
948,10
369,15
582,10
194,10
335,10
755,10
402,10
859,10
376,10
478,10
254,10
177,10
777,15
615,10
255,10
119,10
116,10
875,10
492,10
327,10
572,10
466,10
206,10
563,15
135,10
721,10
343,10
388,10
449,10
569,10
300,10
748,10
937,10
881,10
941,20
624,10
987,10
342,10
482,10
363,10
820,10
735,10
539,10
596,10
701,10
145,15
66,10
817,10
19,10
557,10
495,10
590,10
375,10
52,10
504,10
861,10
772,15
199,10
248,10
572,10
767,10
899,10
319,10
56,10
780,10
259,10
679,10
118,15
952,10
160,10
480,10
123,10
894,10
19,10
719,10
947,10
515,10
136,10
763,15
534,10
45,10
257,10
475,10
771,10
660,10
331,10
631,10
783,10
529,10
230,15
354,10
295,10
129,10
672,10
702,10
260,10
930,10
380,10
377,10
233,10
539,15
857,10
356,10
785,10
227,10
426,10
731,10
93,10
561,10
845,10
978,10
957,15
453,10
453,10
727,10
112,10
135,10
709,10
894,10
15,10
939,10
247,10
661,15
67,10
270,10
363,10
326,10
551,10
94,10
702,10
783,10
985,10
910,10
138,15
121,10
488,10
915,10
851,10
581,10
828,10
47,10
558,10
784,10
499,10
362,15
863,10
962,10
848,10
571,10
207,10
862,10
509,10
805,10
523,10
575,10
74,20
237,10
252,10
624,10
330,10
306,10
406,10
314,10
215,10
896,10
434,10
55,15
162,10
636,10
635,10
989,10
34,10
192,10
125,10
532,10
906,10
987,10
845,15
753,10
557,10
51,10
967,10
66,10
855,10
489,10
992,10
928,10
77,10
244,15
903,4
758,6
549,6
661,6
72,6
115,6
556,6
857,6
169,6
69,6
845,6
803,6
58,6
878,6
347,6
182,6
762,6
604,6
168,6
606,6
356,9
724,8
657,8
674,8
141,8
863,8
514,8
485,8
143,8
590,8
728,8
45,13
348,8
628,8
705,8
771,8
742,8
612,8
979,8
263,8
681,8
823,8
65,13
90,8
701,8
763,8
271,8
462,8
718,8
790,8
419,8
426,8
865,8
427,13
99,8
6,8
290,8
613,8
490,8
432,8
202,8
569,8
828,8
901,8
196,13
885,8
671,8
289,8
848,8
650,8
551,8
528,8
824,8
968,8
617,8
524,13
82,8
239,8
337,8
800,8
28,8
108,8
225,8
893,8
534,8
323,8
250,13
823,8
287,8
91,8
606,8
841,8
659,8
786,8
741,8
206,8
670,8
764,13
494,8
517,8
413,8
45,8
397,8
588,8
12,8
365,8
464,8
93,8
956,13
800,8
892,8
983,8
259,8
468,8
227,8
793,8
143,8
828,8
615,8
429,13
918,8
573,8
269,8
928,8
358,8
362,8
133,8
379,8
125,8
627,8
895,13
889,8
671,8
643,8
476,8
34,8
360,8
939,8
126,8
315,8
91,8
370,13
297,8
349,8
189,8
876,8
141,8
331,8
703,8
108,8
112,8
621,8
32,13
732,8
900,8
389,8
93,8
33,8
119,8
569,8
659,8
13,8
457,8
681,13
8,8
285,8
714,8
367,8
575,8
191,8
681,8
17,8
912,8
329,8
718,13
101,8
556,8
858,8
783,8
259,8
317,8
246,8
231,8
348,8
978,8
130,13
88,8
422,8
162,8
206,8
343,8
172,8
571,8
151,8
204,8
930,8
435,13
269,8
296,8
10,8
460,8
328,8
378,8
723,8
656,8
95,8
175,8
212,13
305,8
310,8
822,8
621,8
555,8
404,8
321,8
884,8
533,8
760,8
658,13
47,8
318,8
1000,8
570,8
888,8
150,8
774,8
169,8
937,8
42,8
464,13
298,8
853,8
143,8
675,8
928,8
150,8
770,8
102,8
713,8
74,8
411,16
534,10
46,10
318,10
937,10
366,10
201,10
822,10
478,10
858,10
868,10
795,15
209,10
437,10
34,10
359,10
562,10
202,10
647,10
604,10
665,10
944,10
808,15
159,10
618,10
735,10
308,10
387,10
837,10
21,10
460,10
599,10
906,10
506,15
916,10
843,10
223,10
469,10
16,10
700,10
326,10
883,10
494,10
887,10
671,15
879,10
597,10
233,10
80,10
243,10
188,10
96,10
186,10
995,10
254,10
803,15
82,10
562,10
542,10
918,10
934,10
1,10
868,10
839,10
858,10
784,10
33,15
433,10
252,10
48,10
132,10
929,10
930,10
978,10
815,10
953,10
856,10
763,15
537,10
936,10
5,10
76,10
383,10
542,10
422,10
637,10
697,10
503,10
550,15
238,10
772,10
483,10
590,10
640,10
321,10
448,10
775,10
354,10
880,10
26,15
401,10
363,10
306,10
683,10
692,10
473,10
987,10
548,10
235,10
523,10
835,15
592,10
950,10
217,10
485,10
371,10
853,10
181,10
226,10
754,10
418,10
997,20
236,10
360,10
988,10
557,10
807,10
762,10
262,10
38,10
139,10
662,10
752,15
445,10
696,10
444,10
917,10
682,10
343,10
503,10
556,10
529,10
446,10
505,15
745,10
931,10
228,10
950,10
111,10
453,10
703,10
881,10
449,10
291,10
240,15
437,10
847,10
398,10
198,10
108,10
787,10
337,10
121,10
538,10
133,10
817,15
333,10
401,10
850,10
27,10
903,10
406,10
555,10
349,10
262,10
300,10
631,15
489,10
601,10
741,10
293,10
655,10
621,10
94,10
945,10
860,10
530,10
143,15
257,10
79,10
250,10
395,10
767,10
723,10
933,10
251,10
891,10
617,10
651,15
740,10
644,10
906,10
497,10
198,10
606,10
759,10
849,10
236,10
599,10
449,15
976,10
244,10
456,10
949,10
337,10
400,10
160,10
866,10
543,10
417,10
296,15
144,10
163,10
415,10
866,10
95,10
665,10
108,10
64,10
668,10
848,10
707,15
573,10
696,10
256,10
178,10
806,10
105,10
413,10
405,10
905,10
740,10
1000,20
360,10
688,10
336,10
112,10
848,10
553,10
6,10
616,10
200,10
149,10
778,15
614,10
367,10
225,10
631,10
474,10
288,10
298,10
673,10
346,10
870,10
369,15
601,10
47,10
174,10
705,10
811,10
930,10
962,10
550,10
929,10
321,10
590,15
264,10
784,10
789,10
168,10
789,10
404,10
368,10
938,10
533,10
981,10
656,15
109,10
611,10
481,10
396,10
260,10
154,10
741,10
129,10
522,10
694,10
527,15
47,10
398,10
689,10
977,10
711,10
239,10
257,10
32,10
180,10
873,10
167,15
968,10
40,10
956,10
723,10
407,10
245,10
607,10
740,10
900,10
716,10
702,15
380,10
463,10
962,10
885,10
556,10
442,10
758,10
249,10
969,10
805,10
998,15
657,10
133,10
709,10
247,10
741,10
92,10
778,10
613,10
258,10
745,10
5,15
213,10
819,10
763,10
809,10
426,10
502,10
708,10
493,10
204,10
440,10
955,15
517,10
676,10
510,10
958,10
434,10
758,10
926,10
238,10
756,10
935,10
722,20
464,10
533,10
462,10
907,10
311,10
427,10
164,10
407,10
431,10
729,10
578,15
193,10
537,10
355,10
47,10
597,10
847,10
250,10
388,10
801,10
766,10
63,15
663,10
75,10
496,10
420,10
1,10
85,10
527,10
287,10
158,10
342,10
819,15
620,10
248,10
481,10
398,10
764,10
240,10
828,10
492,10
817,10
372,10
28,15
171,10
418,10
976,10
17,10
19,10
363,10
169,10
136,10
426,10
831,10
211,15
273,10
603,10
563,10
358,10
481,10
201,10
515,10
175,10
19,10
486,10
774,15
852,10
883,10
537,10
91,10
62,10
28,10
907,10
434,10
408,10
429,10
203,15
383,10
797,10
222,10
746,10
965,10
357,10
523,10
148,10
919,10
795,10
102,15
481,10
504,10
582,10
681,10
371,10
108,10
52,10
856,10
882,10
255,10
91,15
418,10
345,10
152,10
798,10
603,10
585,10
205,10
383,10
788,10
587,10
179,15
361,10
684,10
495,10
717,10
558,10
994,10
988,10
353,10
95,10
820,10
208,20
29,10
501,10
578,10
136,10
904,10
434,10
369,10
510,10
524,10
787,10
206,15
675,10
584,10
808,10
612,10
140,10
542,10
751,10
78,10
72,10
111,10
114,15
566,10
179,10
671,10
560,10
166,10
375,10
654,10
986,10
583,10
34,10
838,15
160,10
170,10
741,10
593,10
890,10
250,10
468,10
676,10
807,10
495,10
611,15
966,10
106,10
102,10
507,10
208,10
180,10
578,10
318,10
645,10
143,10
496,15
315,10
54,10
14,10
690,10
60,10
999,10
272,10
93,10
836,10
431,10
614,15
928,10
376,10
504,10
529,10
195,10
531,10
335,10
689,10
494,10
300,10
146,15
595,10
158,10
353,10
126,10
735,10
22,10
770,10
229,10
870,10
85,10
283,15
883,10
126,10
342,10
881,10
397,10
786,10
68,10
179,10
752,10
347,10
906,15
255,10
875,10
101,10
137,10
561,10
141,10
630,10
212,10
639,10
577,10
369,15
343,10
702,10
103,10
365,10
824,10
331,10
234,10
260,10
965,10
468,10
385,20
658,10
348,10
133,10
796,10
767,10
663,10
547,10
113,10
569,10
153,10
339,15
21,10
289,10
899,10
161,10
919,10
110,10
151,10
495,10
478,10
494,10
548,15
932,10
210,10
371,10
614,10
795,10
630,10
579,10
262,10
366,10
588,10
961,15
498,10
383,10
727,10
161,10
281,10
191,10
81,10
433,10
529,10
101,10
722,15
779,10
613,10
992,10
888,10
764,10
838,10
717,10
609,10
385,10
1000,10
818,15
108,10
613,10
612,10
89,10
543,10
873,10
455,10
131,10
185,10
304,10
865,15
263,10
816,10
146,10
453,10
896,10
578,10
981,10
348,10
651,10
111,10
313,15
642,10
998,10
76,10
479,10
66,10
36,10
216,10
65,10
853,10
675,10
29,15
816,10
763,10
572,10
688,10
217,10
54,10
224,10
873,10
918,10
486,10
688,15
415,10
938,10
584,10
345,10
270,10
283,10
995,10
380,10
595,10
637,10
729,15
22,10
467,10
146,10
57,10
34,10
210,10
261,10
708,10
238,10
76,10
823,20
161,10
115,10
39,10
214,10
338,10
911,10
484,10
823,10
951,10
898,10
112,15
886,10
242,10
381,10
168,10
589,10
112,10
763,10
225,10
192,10
136,10
43,15
337,10
545,10
77,10
898,10
805,10
136,10
136,10
881,10
958,10
648,10
995,15
349,4
862,6
333,6
611,6
697,6
507,6
561,6
946,6
619,6
446,6
540,6
351,6
614,6
128,6
815,6
728,6
352,6
6,6
215,6
746,6
343,9
759,8
822,8
240,8
564,8
310,8
727,8
444,8
267,8
375,8
438,8
615,13
588,8
122,8
226,8
636,8
629,8
138,8
581,8
599,8
584,8
120,8
301,13
549,8
247,8
115,8
276,8
950,8
121,8
842,8
696,8
463,8
601,8
869,13
54,8
164,8
178,8
781,8
959,8
797,8
507,8
396,8
411,8
446,8
870,13
988,8
81,8
850,8
478,8
661,8
800,8
61,8
133,8
100,8
609,8
379,13
215,8
236,8
681,8
687,8
77,8
728,8
501,8
29,8
596,8
554,8
192,13
126,8
686,8
150,8
922,8
192,8
898,8
684,8
637,8
119,8
24,8
69,13
968,8
501,8
730,8
767,8
561,8
214,8
218,8
521,8
944,8
432,8
108,13
624,8
118,8
536,8
351,8
970,8
565,8
299,8
524,8
756,8
424,8
209,13
258,8
697,8
753,8
507,8
380,8
741,8
625,8
755,8
810,8
944,8
255,13
891,8
710,8
167,8
104,8
927,8
39,8
47,8
711,8
146,8
23,8
180,13
34,8
725,8
150,8
598,8
23,8
25,8
705,8
798,8
233,8
962,8
494,13
337,8
468,8
226,8
78,8
444,8
980,8
887,8
387,8
587,8
129,8
448,13
753,8
232,8
727,8
144,8
630,8
437,8
641,8
4,8
968,8
674,8
729,13
117,8
271,8
103,8
493,8
976,8
901,8
78,8
289,8
394,8
414,8
109,13
619,8
491,8
552,8
951,8
729,8
939,8
537,8
209,8
738,8
641,8
440,13
464,8
136,8
422,8
900,8
777,8
425,8
220,8
450,8
505,8
336,8
73,13
608,8
829,8
400,8
508,8
258,8
688,8
253,8
671,8
148,8
872,8
514,13
700,8
174,8
594,8
990,8
710,8
803,8
727,8
702,8
594,8
191,8
838,13
15,8
442,8
614,8
792,8
661,8
415,8
296,8
349,8
839,8
903,8
529,16
238,10
762,10
786,10
278,10
15,10
808,10
425,10
238,10
321,10
124,10
411,15
267,10
465,10
472,10
69,10
192,10
525,10
662,10
734,10
362,10
29,10
527,15
327,10
820,10
540,10
94,10
115,10
240,10
932,10
370,10
768,10
170,10
483,15
905,10
447,10
497,10
712,10
871,10
86,10
385,10
347,10
848,10
651,10
811,15
319,10
719,10
354,10
196,10
732,10
439,10
557,10
760,10
966,10
236,10
579,15
857,10
329,10
46,10
96,10
260,10
767,10
215,10
781,10
249,10
119,10
579,15
98,10
182,10
450,10
535,10
918,10
148,10
383,10
568,10
958,10
53,10
638,15
312,10
248,10
722,10
102,10
157,10
481,10
67,10
392,10
412,10
923,10
72,15
809,10
370,10
683,10
575,10
584,10
464,10
175,10
54,10
42,10
624,10
588,15
843,10
159,10
505,10
990,10
541,10
425,10
300,10
945,10
62,10
963,10
193,15
135,10
64,10
349,10
616,10
131,10
92,10
379,10
405,10
163,10
187,10
127,20
197,10
113,10
710,10
660,10
639,10
764,10
54,10
263,10
351,10
896,10
773,15
207,10
238,10
665,10
631,10
537,10
609,10
45,10
499,10
801,10
179,10
562,15
501,10
146,10
44,10
944,10
524,10
801,10
458,10
710,10
927,10
655,10
822,15
988,10
314,10
813,10
751,10
719,10
75,10
453,10
615,10
847,10
660,10
204,15
511,10
642,10
740,10
471,10
686,10
590,10
624,10
865,10
151,10
124,10
10,15
547,10
420,10
886,10
347,10
877,10
595,10
625,10
531,10
769,10
612,10
197,15
581,10
715,10
915,10
7,10
519,10
881,10
205,10
178,10
436,10
67,10
820,15
175,10
537,10
857,10
764,10
160,10
721,10
267,10
636,10
83,10
813,10
55,15
968,10
511,10
283,10
914,10
487,10
166,10
34,10
98,10
362,10
966,10
164,15
628,10
972,10
683,10
861,10
176,10
212,10
296,10
594,10
383,10
823,10
131,15
240,10
938,10
642,10
312,10
556,10
277,10
746,10
720,10
683,10
65,10
230,20
966,10
331,10
68,10
131,10
364,10
518,10
844,10
330,10
681,10
823,10
653,15
715,10
