chaves,operações
738,10
4,10
503,10
63,10
770,10
449,15
79,10
703,10
780,10
591,10
422,10
511,20
326,10
797,10
62,10
385,10
331,10
998,15
102,10
963,10
290,10
711,10
50,10
647,15
118,10
66,10
419,10
257,10
21,10
757,15
159,10
758,10
113,10
13,10
172,10
882,15
461,10
251,10
584,10
592,10
193,10
358,15
102,10
519,10
154,10
163,10
255,10
836,20
160,10
709,10
798,10
449,10
419,10
199,15
95,10
536,10
264,10
865,10
144,10
284,15
622,10
654,10
394,10
86,10
666,10
917,15
967,10
478,10
519,10
903,10
69,10
712,15
260,10
522,10
230,10
765,10
36,10
836,15
952,10
195,10
544,10
749,10
995,10
962,20
947,10
441,10
849,10
210,10
306,10
345,15
846,10
279,10
998,10
591,10
716,10
16,15
507,10
682,10
845,10
26,10
936,10
914,15
89,10
195,10
787,10
670,10
311,10
823,15
505,10
262,10
369,10
401,10
362,10
364,15
714,10
308,10
156,10
563,10
870,10
813,20
907,10
715,10
443,10
256,10
657,10
158,15
271,10
515,10
192,10
468,10
892,10
479,15
733,10
980,10
26,10
519,10
649,10
336,15
341,10
506,10
950,10
710,10
906,10
311,15
425,10
619,10
971,10
932,10
181,10
840,15
745,10
439,10
906,10
539,10
47,10
562,23
49,12
669,12
76,12
240,12
136,12
968,17
718,12
868,12
299,12
743,12
387,12
948,17
431,12
79,12
453,12
380,12
788,12
710,17
42,12
212,12
328,12
12,12
496,12
861,17
851,12
240,12
651,12
108,12
130,12
697,17
669,12
178,12
366,12
97,12
769,12
853,22
416,12
839,12
721,12
714,12
933,12
107,17
13,12
363,12
185,12
817,12
94,12
325,17
526,12
136,12
888,12
206,12
499,12
383,17
418,12
702,12
974,12
68,12
809,12
104,17
117,12
830,12
281,12
834,12
278,12
50,17
686,12
693,12
888,12
406,12
758,12
172,22
864,12
771,12
535,12
401,12
587,12
980,17
725,12
465,12
467,12
964,12
670,12
966,17
699,12
87,12
19,12
672,12
506,12
827,17
127,12
622,12
8,12
408,12
455,12
285,17
809,12
493,12
977,12
48,12
898,12
87,17
219,12
114,12
857,12
105,12
514,12
443,22
85,12
590,12
259,12
551,12
905,12
928,17
868,12
603,12
366,12
886,12
275,12
224,17
65,12
401,12
845,12
424,12
160,12
652,17
709,12
320,12
496,12
37,12
719,12
393,17
123,12
290,12
506,12
331,12
394,12
371,17
126,12
830,12
960,12
384,12
733,12
865,22
312,12
952,12
467,12
29,12
190,12
93,17
252,12
254,12
846,12
449,12
29,12
357,17
452,12
737,12
29,12
947,12
126,12
747,17
691,12
600,12
36,12
197,12
931,12
782,17
919,12
56,12
611,12
879,12
439,12
695,17
95,12
102,12
647,12
913,12
483,12
836,22
6,12
734,12
441,12
203,12
534,12
469,17
559,12
337,12
558,12
587,12
283,12
683,17
686,12
326,12
634,12
73,12
522,12
564,17
854,12
792,12
619,12
817,12
670,12
410,17
511,12
116,12
863,12
509,12
29,12
345,17
344,12
386,12
431,12
136,12
940,12
964,27
605,12
850,12
653,12
162,12
437,12
935,17
196,12
474,12
260,12
829,12
546,12
133,17
745,12
400,12
277,12
715,12
568,12
946,17
124,12
430,12
414,12
987,12
939,12
794,17
683,12
634,12
179,12
113,12
122,12
118,17
429,12
726,12
967,12
81,12
239,12
755,22
367,12
786,12
228,12
979,12
966,12
126,17
463,12
710,12
877,12
739,12
425,12
444,17
37,12
548,12
873,12
802,12
886,12
163,17
595,12
921,12
149,12
773,12
385,12
270,17
242,12
813,12
347,12
560,12
245,12
585,17
667,12
964,12
722,12
246,12
294,12
687,22
371,12
756,12
397,12
247,12
847,12
821,17
42,12
235,12
720,12
915,12
36,12
958,17
429,12
630,12
878,12
577,12
754,12
262,17
198,12
347,12
427,12
544,12
906,12
23,17
480,12
924,12
986,12
201,12
170,12
279,17
888,12
892,12
387,12
284,12
491,12
585,22
456,12
532,12
819,12
175,12
798,12
854,17
484,12
579,12
835,12
713,12
507,12
588,17
975,12
705,12
286,12
753,12
248,12
191,17
775,12
728,12
467,12
761,12
928,12
988,17
391,12
167,12
231,12
777,12
802,12
721,17
361,12
257,12
605,12
531,12
784,12
754,22
384,12
267,12
332,12
570,12
980,12
839,17
509,12
306,12
543,12
794,12
58,12
142,17
337,12
832,12
869,12
803,12
944,12
149,17
790,12
335,12
667,12
20,12
463,12
469,17
93,12
176,12
725,12
697,12
706,12
860,17
802,12
442,12
127,12
134,12
11,12
458,22
324,12
520,12
763,12
218,12
665,12
172,17
359,12
1,12
355,12
580,12
803,12
651,17
80,12
944,12
337,12
746,12
316,12
799,17
566,12
408,12
326,12
643,12
456,12
384,17
502,12
257,12
825,12
980,12
742,12
187,17
437,12
417,12
58,12
551,12
634,12
723,27
74,12
993,12
723,12
429,12
924,12
878,17
79,12
3,12
821,12
415,12
100,12
136,17
565,12
18,12
895,12
243,12
660,12
350,17
626,12
161,12
959,12
450,12
141,12
52,17
988,12
929,12
469,12
398,12
480,12
102,17
120,12
905,12
446,12
194,12
333,12
369,22
71,12
763,12
723,12
892,12
529,12
175,17
379,12
446,12
192,12
274,12
688,12
851,17
975,12
313,12
363,12
933,12
114,12
503,17
337,12
101,12
784,12
805,12
498,12
263,17
906,12
969,12
519,12
704,12
515,12
852,17
72,12
585,12
966,12
147,12
828,12
495,22
321,12
559,12
940,12
864,12
832,12
627,17
714,12
806,12
291,12
76,12
91,12
404,17
931,12
427,12
504,12
714,12
231,12
354,17
328,12
488,12
674,12
846,12
191,12
188,17
49,12
615,12
125,12
15,12
761,12
304,17
861,12
433,12
862,12
152,12
296,12
693,22
130,12
361,12
851,12
420,12
788,12
293,17
823,12
718,12
719,12
678,12
783,12
301,17
383,12
110,12
140,12
57,12
308,12
683,17
596,12
356,12
297,12
72,12
722,12
409,17
376,12
934,12
841,12
589,12
85,12
488,4
634,6
214,6
200,6
484,6
633,6
987,6
128,6
807,6
57,6
198,9
485,8
191,8
498,8
867,8
301,8
989,13
275,8
960,8
671,8
223,8
667,8
319,13
294,8
389,8
727,8
21,8
674,8
919,13
610,8
759,8
758,8
595,8
324,8
957,13
78,8
309,8
296,8
557,8
115,8
704,13
754,8
599,8
894,8
603,8
466,8
546,13
591,8
92,8
505,8
614,8
314,8
172,13
932,8
960,8
912,8
11,8
980,8
585,13
281,8
941,8
695,8
39,8
535,8
371,13
347,8
964,8
679,8
642,8
872,8
793,16
345,10
625,10
744,10
591,10
227,10
561,15
136,10
170,10
652,10
641,10
783,10
318,15
164,10
66,10
277,10
75,10
428,10
608,15
11,10
709,10
901,10
58,10
747,10
787,15
428,10
445,10
103,10
106,10
87,10
974,15
250,10
783,10
599,10
993,10
725,10
177,20
553,10
861,10
346,10
557,10
853,10
480,15
874,10
16,10
898,10
150,10
442,10
325,15
757,10
804,10
385,10
9,10
861,10
483,15
796,10
640,10
928,10
898,10
745,10
366,15
871,10
347,10
500,10
821,10
691,10
225,15
350,10
244,10
85,10
695,10
152,10
289,20
527,10
25,10
304,10
776,10
174,10
97,15
452,10
282,10
900,10
837,10
643,10
113,15
671,10
438,10
752,10
598,10
687,10
849,15
315,10
909,10
195,10
815,10
730,10
885,15
39,10
79,10
480,10
475,10
125,10
631,15
115,10
3,10
7,10
418,10
778,10
180,20
866,10
230,10
814,10
765,10
418,10
808,15
877,10
88,10
245,10
981,10
38,10
931,15
829,10
352,10
839,10
23,10
166,10
920,15
259,10
556,10
350,10
91,10
382,10
475,15
73,10
848,10
829,10
80,10
265,10
607,15
611,10
482,10
188,10
776,10
599,10
957,20
583,10
827,10
44,10
827,10
807,10
433,15
109,10
635,10
785,10
300,10
9,10
302,15
571,10
620,10
210,10
921,10
710,10
943,15
747,10
782,10
791,10
575,10
213,10
407,15
533,10
824,10
889,10
720,10
599,10
487,15
676,10
182,10
313,10
72,10
360,10
120,20
504,10
821,10
106,10
640,10
120,10
115,15
942,10
690,10
734,10
151,10
610,10
795,15
93,10
708,10
928,10
883,10
283,10
141,15
290,10
815,10
964,10
530,10
887,10
562,15
16,10
914,10
95,10
680,10
337,10
455,15
799,10
841,10
275,10
257,10
480,10
746,20
371,10
421,10
435,10
456,10
923,10
397,15
250,10
368,10
456,10
529,10
602,10
738,15
669,10
243,10
905,10
984,10
772,10
143,15
898,10
139,10
56,10
992,10
819,10
393,15
798,10
969,10
585,10
424,10
225,10
64,15
169,10
947,10
837,10
956,10
402,10
111,20
704,10
3,10
478,10
159,10
532,10
80,15
249,10
552,10
322,10
153,10
536,10
446,15
295,10
433,10
584,10
702,10
776,10
754,15
446,10
574,10
723,10
30,10
997,10
299,15
446,10
518,10
246,10
282,10
473,10
999,15
744,10
528,10
354,10
574,10
686,10
885,20
653,10
286,10
788,10
326,10
438,10
323,15
123,10
84,10
755,10
59,10
138,10
531,15
812,10
583,10
456,10
886,10
613,10
804,15
185,10
58,10
321,10
782,10
691,10
145,15
780,10
786,10
672,10
133,10
359,10
710,15
369,10
363,10
995,10
157,10
689,10
785,20
831,10
163,10
868,10
938,10
221,10
357,15
468,10
33,10
940,10
275,10
918,10
552,15
78,10
454,10
961,10
399,10
235,10
3,15
895,10
367,10
788,10
567,10
851,10
147,15
628,10
572,10
509,10
974,10
80,10
549,15
758,10
910,10
712,10
978,10
847,10
284,23
334,12
666,12
316,12
273,12
940,12
586,17
176,12
18,12
39,12
488,12
768,12
626,17
490,12
662,12
344,12
630,12
580,12
546,17
776,12
207,12
469,12
636,12
181,12
548,17
537,12
290,12
810,12
600,12
267,12
656,17
883,12
953,12
674,12
551,12
225,12
613,22
136,12
753,12
982,12
526,12
240,12
101,17
503,12
82,12
115,12
198,12
711,12
694,17
96,12
486,12
253,12
564,12
473,12
785,17
464,12
9,12
74,12
273,12
960,12
693,17
928,12
843,12
997,12
953,12
745,12
221,17
566,12
232,12
325,12
899,12
109,12
565,22
352,12
612,12
646,12
466,12
161,12
708,17
511,12
256,12
545,12
763,12
172,12
17,17
547,12
635,12
378,12
973,12
907,12
337,17
17,12
186,12
531,12
13,12
139,12
627,17
585,12
56,12
858,12
910,12
306,12
967,17
826,12
657,12
930,12
823,12
474,12
90,22
530,12
985,12
698,12
74,12
747,12
869,17
442,12
646,12
855,12
171,12
970,12
761,17
860,12
338,12
298,12
390,12
350,12
788,17
369,12
286,12
843,12
226,12
195,12
501,17
544,12
372,12
509,12
473,12
546,12
983,17
915,12
75,12
967,12
964,12
500,12
65,22
832,12
294,12
62,12
686,12
464,12
383,17
798,12
323,12
720,12
95,12
65,12
421,17
235,12
433,12
707,12
77,12
658,12
253,17
929,12
202,12
625,12
438,12
26,12
522,17
420,12
292,12
597,12
738,12
255,12
448,17
154,12
86,12
741,12
568,12
123,12
205,22
950,12
272,12
879,12
22,12
719,12
943,17
442,12
953,12
375,12
148,12
381,12
385,17
401,12
310,12
938,12
377,12
747,12
963,17
898,12
518,12
255,12
846,12
607,12
509,17
646,12
112,12
947,12
738,12
679,12
421,17
294,12
981,12
45,12
173,12
354,12
763,27
115,12
795,12
67,12
490,12
295,12
447,17
226,12
47,12
756,12
163,12
423,12
854,17
125,12
672,12
723,12
731,12
870,12
681,17
592,12
867,12
793,12
538,12
604,12
823,17
310,12
898,12
155,12
354,12
70,12
508,17
116,12
536,12
303,12
182,12
25,12
597,22
981,12
602,12
643,12
88,12
764,12
417,17
942,12
241,12
440,12
16,12
971,12
661,17
697,12
914,12
527,12
489,12
803,12
131,17
663,12
113,12
28,12
818,12
818,12
449,17
325,12
286,12
984,12
627,12
819,12
361,17
575,12
799,12
962,12
569,12
887,12
726,22
985,12
180,12
318,12
425,12
547,12
640,17
85,12
243,12
554,12
964,12
83,12
356,17
94,12
746,12
820,12
473,12
563,12
638,17
921,12
887,12
923,12
256,12
866,12
741,17
616,12
792,12
540,12
930,12
361,12
778,17
7,12
345,12
957,12
324,12
121,12
503,22
963,12
558,12
98,12
516,12
521,12
180,17
224,12
966,12
277,12
43,12
790,12
839,17
680,12
62,12
78,12
602,12
317,12
295,17
343,12
285,12
86,12
234,12
214,12
446,17
11,12
220,12
143,12
319,12
895,12
615,17
173,12
857,12
524,12
270,12
725,12
396,22
802,12
300,12
361,12
78,12
342,12
150,17
269,12
22,12
211,12
698,12
975,12
880,17
992,12
669,12
164,12
429,12
902,12
377,17
227,12
912,12
948,12
369,12
582,12
194,17
335,12
755,12
402,12
859,12
376,12
478,17
254,12
177,12
777,12
615,12
255,12
119,22
116,12
875,12
492,12
327,12
572,12
466,17
206,12
563,12
135,12
721,12
343,12
388,17
449,12
569,12
300,12
748,12
937,12
881,17
941,12
624,12
987,12
342,12
482,12
363,17
820,12
735,12
539,12
596,12
701,12
145,17
66,12
817,12
19,12
557,12
495,12
590,27
375,12
52,12
504,12
861,12
772,12
199,17
248,12
572,12
767,12
899,12
319,12
56,17
780,12
259,12
679,12
118,12
952,12
160,17
480,12
123,12
894,12
19,12
719,12
947,17
515,12
136,12
763,12
534,12
45,12
257,17
475,12
771,12
660,12
331,12
631,12
783,22
529,12
230,12
354,12
295,12
129,12
672,17
702,12
260,12
930,12
380,12
377,12
233,17
539,12
857,12
356,12
785,12
227,12
426,17
731,12
93,12
561,12
845,12
978,12
957,17
453,12
453,12
727,12
112,12
135,12
709,17
894,12
15,12
939,12
247,12
661,12
67,22
270,12
363,12
326,12
551,12
94,12
702,17
783,12
985,12
910,12
138,12
121,12
488,17
915,12
851,12
581,12
828,12
47,12
558,17
784,12
499,12
362,12
863,12
962,12
848,17
571,12
207,12
862,12
509,12
805,12
523,17
575,12
74,12
237,12
252,12
624,12
330,22
306,12
406,12
314,12
215,12
896,12
434,17
55,12
162,12
636,12
635,12
989,12
34,17
192,12
125,12
532,12
906,12
987,12
845,17
753,12
557,12
51,12
967,12
66,12
855,17
489,12
992,12
928,12
77,12
244,12
903,4
758,6
549,6
661,6
72,6
115,6
556,6
857,6
169,6
69,6
845,9
803,8
58,8
878,8
347,8
182,8
762,13
604,8
168,8
606,8
356,8
724,8
657,13
674,8
141,8
863,8
514,8
485,8
143,13
590,8
728,8
45,8
348,8
628,8
705,13
771,8
742,8
612,8
979,8
263,8
681,13
823,8
65,8
90,8
701,8
763,8
271,13
462,8
718,8
790,8
419,8
426,8
865,13
427,8
99,8
6,8
290,8
613,8
490,13
432,8
202,8
569,8
828,8
901,8
196,13
885,8
671,8
289,8
848,8
650,8
551,16
528,10
824,10
968,10
617,10
524,10
82,15
239,10
337,10
800,10
28,10
108,10
225,15
893,10
534,10
323,10
250,10
823,10
287,15
91,10
606,10
841,10
659,10
786,10
741,15
206,10
670,10
764,10
494,10
517,10
413,15
45,10
397,10
588,10
12,10
365,10
464,20
93,10
956,10
800,10
892,10
983,10
259,15
468,10
227,10
793,10
143,10
828,10
615,15
429,10
918,10
573,10
269,10
928,10
358,15
362,10
133,10
379,10
125,10
627,10
895,15
889,10
671,10
643,10
476,10
34,10
360,15
939,10
126,10
315,10
91,10
370,10
297,20
349,10
189,10
876,10
141,10
331,10
703,15
108,10
112,10
621,10
32,10
732,10
900,15
389,10
93,10
33,10
119,10
569,10
659,15
13,10
457,10
681,10
8,10
285,10
714,15
367,10
575,10
191,10
681,10
17,10
912,15
329,10
718,10
101,10
556,10
858,10
783,20
259,10
317,10
246,10
231,10
348,10
978,15
130,10
88,10
422,10
162,10
206,10
343,15
172,10
571,10
151,10
204,10
930,10
435,15
269,10
296,10
10,10
460,10
328,10
378,15
723,10
656,10
95,10
175,10
212,10
305,15
310,10
822,10
621,10
555,10
404,10
321,20
884,10
533,10
760,10
658,10
47,10
318,15
1000,10
570,10
888,10
150,10
774,10
169,15
937,10
42,10
464,10
298,10
853,10
143,15
675,10
928,10
150,10
770,10
102,10
713,15
74,10
411,10
534,10
46,10
318,10
937,15
366,10
201,10
822,10
478,10
858,10
868,20
795,10
209,10
437,10
34,10
359,10
562,15
202,10
647,10
604,10
665,10
944,10
808,15
159,10
618,10
735,10
308,10
387,10
837,15
21,10
460,10
599,10
906,10
506,10
916,15
843,10
223,10
469,10
16,10
700,10
326,15
883,10
494,10
887,10
671,10
879,10
597,20
233,10
80,10
243,10
188,10
96,10
186,15
995,10
254,10
803,10
82,10
562,10
542,15
918,10
934,10
1,10
868,10
839,10
858,15
784,10
33,10
433,10
252,10
48,10
132,15
929,10
930,10
978,10
815,10
953,10
856,15
763,10
537,10
936,10
5,10
76,10
383,20
542,10
422,10
637,10
697,10
503,10
550,15
238,10
772,10
483,10
590,10
640,10
321,15
448,10
775,10
354,10
880,10
26,10
401,15
363,10
306,10
683,10
692,10
473,10
987,15
548,10
235,10
523,10
835,10
592,10
950,15
217,10
485,10
371,10
853,10
181,10
226,20
754,10
418,10
997,10
236,10
360,10
988,15
557,10
807,10
762,10
262,10
38,10
139,15
662,10
752,10
445,10
696,10
444,10
917,15
682,10
343,10
503,10
556,10
529,10
446,15
505,10
745,10
931,10
228,10
950,10
111,15
453,10
703,10
881,10
449,10
291,10
240,20
437,10
847,10
398,10
198,10
108,10
787,15
337,10
121,10
538,10
133,10
817,10
333,15
401,10
850,10
27,10
903,10
406,10
555,15
349,10
262,10
300,10
631,10
489,10
601,15
741,10
293,10
655,10
621,10
94,10
945,15
860,10
530,10
143,10
257,10
79,10
250,23
395,12
767,12
723,12
933,12
251,12
891,17
617,12
651,12
740,12
644,12
906,12
497,17
198,12
606,12
759,12
849,12
236,12
599,17
449,12
976,12
244,12
456,12
949,12
337,17
400,12
160,12
866,12
543,12
417,12
296,17
144,12
163,12
415,12
866,12
95,12
665,22
108,12
64,12
668,12
848,12
707,12
573,17
696,12
256,12
178,12
806,12
105,12
413,17
405,12
905,12
740,12
1000,12
360,12
688,17
336,12
112,12
848,12
553,12
6,12
616,17
200,12
149,12
778,12
614,12
367,12
225,17
631,12
474,12
288,12
298,12
673,12
346,22
870,12
369,12
601,12
47,12
174,12
705,17
811,12
930,12
962,12
550,12
929,12
321,17
590,12
264,12
784,12
789,12
168,12
789,17
404,12
368,12
938,12
533,12
981,12
656,17
109,12
611,12
481,12
396,12
260,12
154,17
741,12
129,12
522,12
694,12
527,12
47,22
398,12
689,12
977,12
711,12
239,12
257,17
32,12
180,12
873,12
167,12
968,12
40,17
956,12
723,12
407,12
245,12
607,12
740,17
900,12
716,12
702,12
380,12
463,12
962,17
885,12
556,12
442,12
758,12
249,12
969,17
805,12
998,12
657,12
133,12
709,12
247,22
741,12
92,12
778,12
613,12
258,12
745,17
5,12
213,12
819,12
763,12
809,12
426,17
502,12
708,12
493,12
204,12
440,12
955,17
517,12
676,12
510,12
958,12
434,12
758,17
926,12
238,12
756,12
935,12
722,12
464,17
533,12
462,12
907,12
311,12
427,12
164,22
407,12
431,12
729,12
578,12
193,12
537,17
355,12
47,12
597,12
847,12
250,12
388,17
801,12
766,12
63,12
663,12
75,12
496,17
420,12
1,12
85,12
527,12
287,12
158,17
342,12
819,12
620,12
248,12
481,12
398,17
764,12
240,12
828,12
492,12
817,12
372,27
28,12
171,12
418,12
976,12
17,12
19,17
363,12
169,12
136,12
426,12
831,12
211,17
273,12
603,12
563,12
358,12
481,12
201,17
515,12
175,12
19,12
486,12
774,12
852,17
883,12
537,12
91,12
62,12
28,12
907,17
434,12
408,12
429,12
203,12
383,12
797,22
222,12
746,12
965,12
357,12
523,12
148,17
919,12
795,12
102,12
481,12
504,12
582,17
681,12
371,12
108,12
52,12
856,12
882,17
255,12
91,12
418,12
345,12
152,12
798,17
603,12
585,12
205,12
383,12
788,12
587,17
179,12
361,12
684,12
495,12
717,12
558,22
994,12
988,12
353,12
95,12
820,12
208,17
29,12
501,12
578,12
136,12
904,12
434,17
369,12
510,12
524,12
787,12
206,12
675,17
584,12
808,12
612,12
140,12
542,12
751,17
78,12
72,12
111,12
114,12
566,12
179,17
671,12
560,12
166,12
375,12
654,12
986,22
583,12
34,12
838,12
160,12
170,12
741,17
593,12
890,12
250,12
468,12
676,12
807,17
495,12
611,12
966,12
106,12
102,12
507,17
208,12
180,12
578,12
318,12
645,12
143,17
496,12
315,12
54,12
14,12
690,12
60,17
999,12
272,12
93,12
836,12
431,12
614,22
928,12
376,12
504,12
529,12
195,12
531,17
335,12
689,12
494,12
300,12
146,12
595,17
158,12
353,12
126,12
735,12
22,12
770,17
229,12
870,12
85,12
283,12
883,12
126,17
342,12
881,12
397,12
786,12
68,12
179,17
752,12
347,12
906,12
255,12
875,12
101,22
137,12
561,12
141,12
630,12
212,12
639,17
577,12
369,12
343,12
702,12
103,12
365,17
824,12
331,12
234,12
260,12
965,12
468,17
385,12
658,12
348,12
133,12
796,12
767,17
663,12
547,12
113,12
569,12
153,12
339,17
21,12
289,12
899,12
161,12
919,12
110,27
151,12
495,12
478,12
494,12
548,12
932,17
210,12
371,12
614,12
795,12
630,12
579,17
262,12
366,12
588,12
961,12
498,12
383,17
727,12
161,12
281,12
191,12
81,12
433,17
529,12
101,12
722,12
779,12
613,12
992,17
888,12
764,12
838,12
717,12
609,12
385,22
1000,12
818,12
108,12
613,12
612,12
89,17
543,12
873,12
455,12
131,12
185,12
304,17
865,12
263,12
816,12
146,12
453,12
896,17
578,12
981,12
348,12
651,12
111,12
313,17
642,12
998,12
76,12
479,12
66,12
36,17
216,12
65,12
853,12
675,12
29,12
816,22
763,12
572,12
688,12
217,12
54,12
224,17
873,12
918,12
486,12
688,12
415,12
938,17
584,12
345,12
270,12
283,12
995,12
380,17
595,12
637,12
729,12
22,12
467,12
146,17
57,12
34,12
210,12
261,12
708,12
238,17
76,12
823,12
161,12
115,12
39,12
214,22
338,12
911,12
484,12
823,12
951,12
898,17
112,12
886,12
242,12
381,12
168,12
589,17
112,12
763,12
225,12
192,12
136,12
43,17
337,12
545,12
77,12
898,12
805,12
136,17
136,12
881,12
958,12
648,12
995,12
349,4
862,6
333,6
611,6
697,6
507,6
561,6
946,6
619,6
446,6
540,9
351,8
614,8
128,8
815,8
728,8
352,13
6,8
215,8
746,8
343,8
759,8
822,13
240,8
564,8
310,8
727,8
444,8
267,13
375,8
438,8
615,8
588,8
122,8
226,13
636,8
629,8
138,8
581,8
599,8
584,13
120,8
301,8
549,8
247,8
115,8
276,13
950,8
121,8
842,8
696,8
463,8
601,13
869,8
54,8
164,8
178,8
781,8
959,13
797,8
507,8
396,8
411,8
446,8
870,13
988,8
81,8
850,8
478,8
661,8
800,16
61,10
133,10
100,10
609,10
379,10
215,15
236,10
681,10
687,10
77,10
728,10
501,15
29,10
596,10
554,10
192,10
126,10
686,15
150,10
922,10
192,10
898,10
684,10
637,15
119,10
24,10
69,10
968,10
501,10
730,15
767,10
561,10
214,10
218,10
521,10
944,20
432,10
108,10
624,10
118,10
536,10
351,15
970,10
565,10
299,10
524,10
756,10
424,15
209,10
258,10
697,10
753,10
507,10
380,15
741,10
625,10
755,10
810,10
944,10
255,15
891,10
710,10
167,10
104,10
927,10
39,15
47,10
711,10
146,10
23,10
180,10
34,20
725,10
150,10
598,10
23,10
25,10
705,15
798,10
233,10
962,10
494,10
337,10
468,15
226,10
78,10
444,10
980,10
887,10
387,15
587,10
129,10
448,10
753,10
232,10
727,15
144,10
630,10
437,10
641,10
4,10
968,15
674,10
729,10
117,10
271,10
103,10
493,20
976,10
901,10
78,10
289,10
394,10
414,15
109,10
619,10
491,10
552,10
951,10
729,15
939,10
537,10
209,10
738,10
641,10
440,15
464,10
136,10
422,10
900,10
777,10
425,15
220,10
450,10
505,10
336,10
73,10
608,15
829,10
400,10
508,10
258,10
688,10
253,20
671,10
148,10
872,10
514,10
700,10
174,15
594,10
990,10
710,10
803,10
727,10
702,15
594,10
191,10
838,10
15,10
442,10
614,15
792,10
661,10
415,10
296,10
349,10
839,15
903,10
529,10
238,10
762,10
786,10
278,15
15,10
808,10
425,10
238,10
321,10
124,20
411,10
267,10
465,10
472,10
69,10
192,15
525,10
662,10
734,10
362,10
29,10
527,15
327,10
820,10
540,10
94,10
115,10
240,15
932,10
370,10
768,10
170,10
483,10
905,15
447,10
497,10
712,10
871,10
86,10
385,15
347,10
848,10
651,10
811,10
319,10
719,20
354,10
196,10
732,10
439,10
557,10
760,15
966,10
236,10
579,10
857,10
329,10
46,15
96,10
260,10
767,10
215,10
781,10
249,15
119,10
579,10
98,10
182,10
450,10
535,15
918,10
148,10
383,10
568,10
958,10
53,15
638,10
312,10
248,10
722,10
102,10
157,20
481,10
67,10
392,10
412,10
923,10
72,15
809,10
370,10
683,10
575,10
584,10
464,15
175,10
54,10
42,10
624,10
588,10
843,15
159,10
505,10
990,10
541,10
425,10
300,15
945,10
62,10
963,10
193,10
135,10
64,15
349,10
616,10
131,10
92,10
379,10
405,20
163,10
187,10
127,10
197,10
113,10
710,15
660,10
639,10
764,10
54,10
263,10
351,15
896,10
773,10
207,10
238,10
665,10
631,15
537,10
609,10
45,10
499,10
801,10
179,15
562,10
501,10
146,10
44,10
944,10
524,15
801,10
458,10
710,10
927,10
655,10
822,20
988,10
314,10
813,10
751,10
719,10
75,15
453,10
615,10
847,10
660,10
204,10
511,15
642,10
740,10
471,10
686,10
590,10
624,15
865,10
151,10
124,10
10,10
547,10
420,15
886,10
347,10
877,10
595,10
625,10
531,15
769,10
612,10
197,10
581,10
715,10
915,23
7,12
519,12
881,12
205,12
178,12
436,17
67,12
820,12
175,12
537,12
857,12
764,17
160,12
721,12
267,12
636,12
83,12
813,17
55,12
968,12
511,12
283,12
914,12
487,17
166,12
34,12
98,12
362,12
966,12
164,17
628,12
972,12
683,12
861,12
176,12
212,22
296,12
594,12
383,12
823,12
131,12
240,17
938,12
642,12
312,12
556,12
277,12
746,17
720,12
683,12
65,12
230,12
966,12
331,17
68,12
131,12
364,12
518,12
844,12
330,17
681,12
823,12
653,12
715,12
